nome,cnpj,produto,data,preco,bandeira
POSTO PETROMANO LTDA,00593805000196,GASOLINA,18/02/2020,"4,67",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO MORRO AZUL DE ITATIBA LTDA,00599333000189,GASOLINA,27/02/2020,"4,499",RAIZEN
POSTO TUCUNARE LTDA,00600068000101,GASOLINA,18/02/2020,"4,69",BRANCA
SANTA ROSA COMERCIO DE DERIVADOS DE PETROLEO LTDA,00602315000109,GASOLINA,26/02/2020,"4,59",BRANCA
COMERCIO DE COMBUSTIVES E LUBRIFICANTES DUBON EIRELI,00608127000198,GASOLINA,27/02/2020,"4,12",BRANCA
CHIESA & FILHO LTDA,00610862000136,ETANOL,20/02/2020,"3,099",BRANCA
COMERCIAL RALORI LTDA,00611875000120,GASOLINA,20/02/2020,"4,369",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO J N DE ITAPIRA LTDA - ME,00611991000149,GASOLINA,24/02/2020,"4,299",BRANCA
AUTO POSTO SAMIRA LTDA,00620015000152,GASOLINA,04/02/2020,"4,74",SABBÁ
PIT STOP POSTO DE SERVICOS LTDA,00622706000195,GASOLINA,24/02/2020,"4,999",PETROBRAS DISTRIBUIDORA S.A.
CHACRINHA POSTO DE SERVICOS LTDA,00624710000192,GASOLINA,20/02/2020,"5,149",IPIRANGA
PERALTA'S POSTO DE SERVICOS LTDA,00624712000181,GASOLINA,20/02/2020,"5,019",IPIRANGA
CENTRO DE ABASTECIMENTO VINHEDO LTDA,00624993000172,GASOLINA,17/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO KM 23 LTDA,00628807000173,GASOLINA,24/02/2020,"4,399",RAIZEN
AUTO POSTO MIE LTDA,00640135000111,GASOLINA,26/02/2020,"4,499",IPIRANGA
POSTO CHAME-CHAME COMERCIO E SERVICOS DE COMBUSTIVEIS LTDA,00645514000102,GASOLINA,19/02/2020,"4,69",RAIZEN
VJC COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,00647473000185,GASOLINA,28/02/2020,"4,859",BRANCA
AUTO POSTO SABIA BAURU LTDA,00649048000125,GASOLINA,26/02/2020,"4,239",BRANCA
AUTO POSTO ROTA 66 LTDA,00653292000161,GASOLINA,26/02/2020,"4,299",D`MAIS
H B AUTO POSTO LTDA,00669359000156,GASOLINA,26/02/2020,"4,889",BRANCA
AUTO POSTO JB LIMITADA,00672345000191,ETANOL,28/02/2020,"3,497",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JB LIMITADA,00672345000434,ETANOL,28/02/2020,"3,497",PETROBRAS DISTRIBUIDORA S.A.
POSTO LEAO DA ILHA LTDA,00672715000190,GASOLINA,19/02/2020,"4,299",RAIZEN
POSTO LEAO DA ILHA LTDA,00672715000352,GASOLINA,20/02/2020,"4,299",PETROBRAS DISTRIBUIDORA S.A.
POSTO FURACAO LTDA,00678834000150,GASOLINA,24/02/2020,"4,86",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO VIEIRA DE TERESOPOLIS LTDA,00680794000181,ETANOL,28/02/2020,"3,899",BRANCA
A J BORDIGNON & CIA LTDA,00683770000186,GASOLINA,27/02/2020,"4,59",IPIRANGA
POSTO OKLAHOMA LTDA,00688814000160,GASOLINA,20/02/2020,"4,629",IPIRANGA
AUTO POSTO DA ILHA LTDA,00690555000102,GASOLINA,20/02/2020,"4,389",PETROBRAS DISTRIBUIDORA S.A.
POSTO RODOVIARIA CAMPINAS LTDA,00695021000179,GASOLINA,17/02/2020,"4,497",IPIRANGA
AUTO POSTO MALULI LTDA,00695147000143,GASOLINA,05/02/2020,"3,899",BRANCA
POSTO DE GASOLINA BARRAMAR LTDA,00699424000196,GASOLINA,10/02/2020,"4,999",PETROBRAS DISTRIBUIDORA S.A.
POSTO CARESTIATO DE FRIBURGO LTDA,00701679000146,GASOLINA,26/02/2020,"4,959",BRANCA
LEONISIA N N BARROSO,00703376000162,GASOLINA,26/02/2020,"4,777",BRANCA
LEONISIA N N BARROSO,00703376000405,GASOLINA,18/02/2020,"4,777",BRANCA
ESTELLA MARIS DERIVADOS DE PETROLEO LTDA,00704922000180,GASOLINA,17/02/2020,"4,39",PETROBRAS DISTRIBUIDORA S.A.
SUNSET POSTO DE SERVICO E CONV LTDA,00707272000126,GASOLINA,05/02/2020,"4,499",IPIRANGA
AUTO POSTO DE SERVICOS MARISOL LTDA,00712637000100,GASOLINA,11/02/2020,"5,199",IPIRANGA
G & G AUTO POSTO LTDA,00718778000130,ETANOL,28/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
COMÉRCIO DE COMBUSTIVEIS ROCHA RASCH LTDA ME,00729543000144,GASOLINA,11/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE GASOLINA KOHARA LTDA,00742248000128,GASOLINA,10/02/2020,"4,999",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CHAVES LTDA,00746278000102,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
POSTO PRACA LTDA,00746506000144,ETANOL,28/02/2020,"2,999",BRANCA
POSTO ENTRADA OBRIGATÓRIA LTDA,00747850000158,GASOLINA,11/02/2020,"4,699",IPIRANGA
POSTO TAMINO CENTRO II LTDA,00755174000164,GASOLINA,26/02/2020,"4,699",TAURUS
PONTA GROSSA COMERCIO E REPRESENTACOES LTDA,00759109000107,GASOLINA,17/02/2020,"4,499",BRANCA
AUTO POSTO DA SERRA LTDA,00761829000107,GASOLINA,26/02/2020,"4,59",BRANCA
POSTO SANTA CRUZ LTDA,00766198000119,ETANOL,28/02/2020,"3,49",PETROBRAS DISTRIBUIDORA S.A.
COM DERIVADOS PETROLEO RUI BARBOSA INDAIATUBA LTDA,00781169000126,ETANOL,28/02/2020,"3,099",RAIZEN
POSTO JK COMBUSTIVEIS LTDA,00785427000142,GASOLINA,10/02/2020,"4,95",BRANCA
AUTO POSTO AIWA LTDA,00787742000109,GASOLINA,19/02/2020,"4,399",RAIZEN
AUTO POSTO NOVO JARDIM DE PAULINIA LTDA,00790561000131,GASOLINA,24/02/2020,"4,199",BRANCA
POSTO MIRANTE DA TAQUARA LTDA,00792114000111,GASOLINA,11/02/2020,"4,999",PETROBRAS DISTRIBUIDORA S.A.
PROJTEC COMERCIO DE COMBUSTIVEIS E SERVICOS COPIAS E DESENHOS LTDA - ME,00814836000200,GASOLINA,27/02/2020,"4,599",IPIRANGA
AUTO POSTO MASIERO LTDA,00817131000166,GASOLINA,26/02/2020,"4,54",PETROBRAS DISTRIBUIDORA S.A.
JANETE N C ALVES,00820119000100,GASOLINA,24/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
JANETE N C ALVES,00820119000453,GASOLINA,24/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
SELMINHO AUTO POSTO LTDA,00825486000105,ETANOL,28/02/2020,"2,949",BRANCA
AUTO POSTO DA TUCHA LTDA,00826618000105,GASOLINA,25/02/2020,"4,379",BRANCA
AUTO POSTO SANTA BRANCA LTDA,00826658000157,GASOLINA,27/02/2020,"4,129",BRANCA
POSTO 3 LTDA,00828824000154,ETANOL,28/02/2020,"3,34",BRANCA
NORTESUL POSTOS E SERVIÇOS LTDA,00829096000103,GASOLINA,13/02/2020,"4,595",IPIRANGA
NORTESUL POSTOS E SERVIÇOS LTDA,00829096000286,GASOLINA,13/02/2020,"4,595",IPIRANGA
AUTO POSTO SANTA VITORIA LTDA,00831201000130,GASOLINA,27/02/2020,"4,099",BRANCA
CARMELIO DERIVADOS DE PETRÓLEO LTDA,00831585000191,GASOLINA,17/02/2020,"4,67",IPIRANGA
AUTO POSTO SAO JOSE DE GOIATUBA LTDA,00832903000139,GASOLINA,27/02/2020,"4,849",BRANCA
ALMEIDA BARROS LTDA,00833787000172,GASOLINA,17/02/2020,"4,099",BRANCA
J ARAUJO & CARVALHO LTDA,00835226000102,GASOLINA,05/02/2020,"4,499",RAIZEN
AUTO POSTO GUACUANO LTDA,00835662000181,GASOLINA,27/02/2020,"4,399",IPIRANGA
POSTO SAO FRANCISCO I LTDA,00841152000117,GASOLINA,17/02/2020,"4,67",BRANCA
POSTO ITAJURU DE CABO FRIO LTDA,00854590000110,GASOLINA,24/02/2020,"5,183",BRANCA
POSTO PINHEIRINHO DE RESENDE LTDA,00854639000134,GASOLINA,27/02/2020,"4,799",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PERFORMANCE LTDA,00855731000119,GASOLINA,24/02/2020,"4,299",IPIRANGA
AUTO POSTO DE SERVIÇOS RIVAL DE GUADALUPE LTDA,00859093000104,GASOLINA,03/02/2020,"4,799",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE COMBUSTIVEIS NEVES LTDA,00861323000170,GASOLINA,25/02/2020,"4,36",RAIZEN
COMERCIO DE COMBUSTIVEIS TOSCAN LTDA,00869471000130,GASOLINA,26/02/2020,"4,39",BRANCA
POSTO VERALI LTDA,00875134000156,GASOLINA,26/02/2020,"4,449",PETROBRAS DISTRIBUIDORA S.A.
IRMAOS STAKONSKI LTDA,00880498000124,GASOLINA,25/02/2020,"4,299",MAXSUL
ESR COMERCIO DE COMBUSTIVEIS E SERVICOS,00883436000176,GASOLINA,18/02/2020,"4,33",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CUBANGO LTDA,00886231000144,GASOLINA,24/02/2020,"4,999",BRANCA
AMIGOS AUTO POSTO ITU LTDA,00887870000124,ETANOL,28/02/2020,"3,499",IPIRANGA
POSTO SANTA MÔNICA LTDA,00889225000140,GASOLINA,12/02/2020,"4,699",IPIRANGA
POSTO DE GASOLINA ITAUNA MENDES LTDA,00894636000124,ETANOL,28/02/2020,"4,199",BRANCA
AGRESTE COMBUSTIVEIS LTDA,00898787000150,GASOLINA,24/02/2020,"4,499",IPIRANGA
AUTO POSTO VERONA EIRELI,00911111000150,ETANOL,28/02/2020,"3,198",IPIRANGA
POSTO BOA ESPERANCA LTDA,00911117000127,GASOLINA,11/02/2020,"4,577",ALESAT
AUTO POSTO NOSSA SENHORA DA OLIVEIRA LTDA,00912720000123,ETANOL,28/02/2020,"3,299",IPIRANGA
POSTO JARDIM ALVORADA DE FRANCA LTDA,00920332000194,GASOLINA,19/02/2020,"4,549",BRANCA
HIDEO SAITO,00923607000143,GASOLINA,26/02/2020,"4,399",BRANCA
COMERCIAL DE DERIVADOS DE PETROLEO OURINHOS LTDA,00934260000134,GASOLINA,27/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
JZ COMERCIAL DE PETROLEO LTDA,00934667000161,GASOLINA,18/02/2020,"4,659",BRANCA
M M PETROLEO LTDA,00935571000118,GASOLINA,26/02/2020,"4,379",PETROBRAS DISTRIBUIDORA S.A.
CADILHE BRANDÃO & CIA LTDA,00937192000167,GASOLINA,27/02/2020,"4,39",BRANCA
AUTO POSTO AMAZONMINAS LTDA,00940665000185,GASOLINA,19/02/2020,"4,19",SABBÁ
AUTO POSTO AMAZONMINAS LTDA,00940665000266,GASOLINA,11/02/2020,"4,21",SABBÁ
POSTO CANTEIRO DAS BARCAS LTDA - EPP,00941693000117,GASOLINA,18/02/2020,"5,099",IPIRANGA
SERGIO ALBERTO PADILHA BETTIO,00953610000100,GASOLINA,27/02/2020,"4,499",BRANCA
ARGOS COMERCIAL DE COMBUSTIVEIS LTDA,00959052000351,GASOLINA,25/02/2020,"4,599",BRANCA
POSTO MOSTEIRO DE RIBEIRAO PRETO LTDA,00961822000139,GASOLINA,11/02/2020,"4,29",PETROBRAS DISTRIBUIDORA S.A.
POSTO QUALITY LTDA - EPP,00964910000194,GASOLINA,20/02/2020,"3,899",BRANCA
AUTO POSTO KIKUDA LTDA,00966598000178,ETANOL,27/02/2020,"3,399",PETROBRAS DISTRIBUIDORA S.A.
CEU 070 COMBUSTIVEIS LTDA,00976256000139,GASOLINA,06/02/2020,"4,59",IPIRANGA
AUTO POSTO UNIVERSO 2000 LTDA,00976581000100,ETANOL,28/02/2020,"3,099",RAIZEN
AUTO POSTO SAO JOSE LTDA,00980914000166,GASOLINA,27/02/2020,"4,55",SP
AUTO POSTO ARINELLA LTDA,00984412000103,ETANOL,28/02/2020,"2,997",IPIRANGA
ALCANTARA DERIVADOS DE PETROLEO E SERVIÇOS LTDA,00987726000160,GASOLINA,27/02/2020,"4,189",PETROBRAS DISTRIBUIDORA S.A.
A C DE SOUSA LUBRIFICANTES LTDA,00992097000590,GASOLINA,04/02/2020,"4,79",PETROBRAS DISTRIBUIDORA S.A.
QUARESMA & CIA LTDA,00994384000105,GASOLINA,10/02/2020,"4,299",RAIZEN
AUTO POSTO BANDEIRA LTDA,00995933000166,GASOLINA,27/02/2020,"4,79",BRANCA
KITAGAWA & KITAGAWA LTDA,01002465000144,GASOLINA,27/02/2020,"4,259",RAIZEN
AUTO POSTO MORUMBI JALES LTDA,01008512000167,GASOLINA,27/02/2020,"4,499",RAIZEN
AUTO POSTO BOULEVARD LTDA,01012260000140,GASOLINA,17/02/2020,"4,297",RAIZEN
AUTO POSTO PEDRAZZOLI LTDA,01013076000114,GASOLINA,18/02/2020,"4,099",RAIZEN
PSLL - COMERCIO DE DERIVADOS DE PETROLEO LTDA,01016321000147,GASOLINA,27/02/2020,"4,56",PETROBRAS DISTRIBUIDORA S.A.
SUPER POSTO SANTO ANTONIO LTDA,01018282000117,GASOLINA,26/02/2020,"4,59",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO FERRARI LTDA,01018631000109,GASOLINA,26/02/2020,"4,899",BRANCA
AUTO POSTO POTENZA LTDA,01021491000110,GASOLINA,10/02/2020,"4,099",IPIRANGA
GRAFER COMERCIAL LTDA,01021870000100,GASOLINA,26/02/2020,"4,998",IPIRANGA
POSTO MARATONI LTDA,01024094000100,GASOLINA,26/02/2020,"4,299",BRANCA
AUTO POSTO ALEM DO RIO LTDA,01028161000156,ETANOL,28/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO VIRACOPOS DE CAMPINAS LTDA,01029371000169,GASOLINA,03/02/2020,"4,559",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO MALIBU DE RIO CLARO LTDA,01040022000148,ETANOL,28/02/2020,"2,999",RAIZEN
P C DO AMARAL & CIA LTDA,01046932000138,GASOLINA,27/02/2020,"4,099",BRANCA
CAMPINA REVENDA DE OLEOS LTDA,01047765000220,GASOLINA,25/02/2020,"4,529",BRANCA
AUTO POSTO PINHALAO LTDA,01048225000180,GASOLINA,24/02/2020,"4,15",BRANCA
CASAS DO JOSE LTDA,01049424000294,GASOLINA,27/02/2020,"4,85",BRANCA
SILVA DE PAULA COMERCIO DE COMBUSTIVEIS LTDA,01049731000194,GASOLINA,03/02/2020,"4,29",BRANCA
MURAD & VERAS LTDA,01053908000126,GASOLINA,27/02/2020,"4,299",PETROBRAS DISTRIBUIDORA S.A.
LOPES & MARINHO LTDA,01066091000120,ETANOL,28/02/2020,"3,89",PETROBRAS DISTRIBUIDORA S.A.
P & A EMPREENDIMENTOS COMERCIAIS LTDA,01067590000132,GASOLINA,19/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO FRANCISCO FALCONI LTDA,01071063000100,GASOLINA,19/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE PETROLEO N SRA DE FATIMA LTDA,01076172000101,GASOLINA,26/02/2020,"4,199",BRANCA
CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA,01077010000350,GASOLINA,26/02/2020,"4,399",IPIRANGA
CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA,01077010000430,GASOLINA,26/02/2020,"4,479",IPIRANGA
CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA,01077010000511,GASOLINA,05/02/2020,"4,359",PETROBRAS DISTRIBUIDORA S.A.
CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA,01077010000600,GASOLINA,26/02/2020,"4,199",BRANCA
AUTO POSTO E SERVIÇOS ANDORINHA RIO CLARO LTDA,01080329000172,ETANOL,28/02/2020,"3,099",RAIZEN
CALIFORNIA PETROLEO LTDA,01084667000263,GASOLINA,27/02/2020,"4,885",PETROBRAS DISTRIBUIDORA S.A.
POSTO GIRASSOL LTDA,01087686000162,GASOLINA,24/02/2020,"4,559",IPIRANGA
TRAPEZIO COMBUSTIVEIS E COMESTIVEIS LTDA,01089165000144,GASOLINA,24/02/2020,"4,089",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO MIRANTE-LIMEIRA LTDA,01090792000103,GASOLINA,26/02/2020,"4,099",BRANCA
AUTO POSTO PRIMAVERA DO MONTE ALTO LTDA,01099550000172,GASOLINA,27/02/2020,"4,499",RAIZEN
D SERVICE AUTO POSTO CONVENIENCIA E ACESSORIOS PARA AUTOS LTDA,01100269000102,GASOLINA,18/02/2020,"4,699",IPIRANGA
POSTO DOURO LITORAL LTDA,01105125000149,GASOLINA,03/02/2020,"4,859",TOBRAS
RODOCAMP AUTO SERVICE LTDA,01109449000155,GASOLINA,03/02/2020,"4,699",IPIRANGA
MACHADO E MAXIMO LTDA,01110428000150,GASOLINA,27/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO CENTER INHAUMA LTDA,01112599000118,GASOLINA,12/02/2020,"4,299",BRANCA
SANTA CLARA COMERCIO DE PETROLEO LTDA,01115166000116,GASOLINA,27/02/2020,"4,759",BRANCA
AUTO POSTO FALCAO DO TERMINAL LTDA,01115249000105,GASOLINA,19/02/2020,"4,749",IPIRANGA
AUTO POSTO MELO VIANA LTDA,01117473000136,GASOLINA,27/02/2020,"4,599",BRANCA
AUTO POSTO MARAMBAIA LTDA,01118168000169,GASOLINA,26/02/2020,"4,899",PETROBRAS DISTRIBUIDORA S.A.
LEVGAS LTDA - ME,01118593000239,GASOLINA,26/02/2020,"4,699",IPIRANGA
POSTO DOM PEDRO I 124 SUL LTDA,01122986000135,GASOLINA,24/02/2020,"4,397",RAIZEN
H DUARTE & FILHO LTDA,01128420000110,GASOLINA,27/02/2020,"4,79",BRANCA
POSTO CATALAO LTDA,01128537000102,GASOLINA,19/02/2020,"4,679",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO ANALIPE LTDA,01129895000121,GASOLINA,24/02/2020,"4,179",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO D+ LTDA,01130811000170,GASOLINA,26/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
VIAN AUTO POSTO LTDA,01131420000170,GASOLINA,25/02/2020,"4,28",BRANCA
POSTO PASSOS & MONTEIRO LTDA,01134763000198,GASOLINA,19/02/2020,"4,82",BRANCA
POSTO T-SETE LTDA,01135714000170,GASOLINA,26/02/2020,"4,49",RAIZEN
AUTO POSTO SAO JUDAS TADEU FRANCA LTDA,01139848000169,GASOLINA,06/02/2020,"4,559",BRANCA
RODANTE & RODANTE LTDA,01141633000182,GASOLINA,26/02/2020,"4,299",BRANCA
ASA DELTA AUTO POSTO LTDA,01154059000105,GASOLINA,18/02/2020,"4,79",PETROBRAS DISTRIBUIDORA S.A.
JADE COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA,01156523000194,GASOLINA,06/02/2020,"4,559",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL DE COMBUSTIVEIS PLANETARIO LTDA,01157271000118,GASOLINA,05/02/2020,"4,659",RAIZEN
TENDA ATACADO LTDA,01157555002905,GASOLINA,12/02/2020,"4,099",PETROBRAS DISTRIBUIDORA S.A.
POSTO MACIAMBU LTDA,01172040000183,GASOLINA,25/02/2020,"4,499",BRANCA
BAENA COMERCIO DE COMBUSTIVEIS LTDA,01172467000181,GASOLINA,10/02/2020,"4,199",BRANCA
AUTO POSTO SÃO TOMAZ LTDA,01186073000182,GASOLINA,03/02/2020,"4,399",RAIZEN
POSTO ARCO IRIS DE LORENA LTDA,01186408000162,GASOLINA,27/02/2020,"4,399",IPIRANGA
META & AMERICANA POSTO DE PETROLEO LTDA,01189724000198,GASOLINA,10/02/2020,"4,399",IPIRANGA
FRASCHETTI COMERCIO DE COMBUSTIVEIS LTDA,01190729000130,GASOLINA,24/02/2020,"4,299",BRANCA
AUTO POSTO SÍRIUS LTDA,01195522000159,GASOLINA,17/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO SOLEDADE GAUCHA LTDA,01197488000151,GASOLINA,17/02/2020,"4,399",RAIZEN
COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA,01198443000100,GASOLINA,12/02/2020,"4,95",PETROBRAS DISTRIBUIDORA S.A.
COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA,01198443000282,GASOLINA,27/02/2020,"4,95",PETROBRAS DISTRIBUIDORA S.A.
POSTO LUPP LTDA,01199880000130,GASOLINA,26/02/2020,"4,499",RAIZEN
AUTO POSTO SKINÃO DE GARÇA LTDA,01200228000198,GASOLINA,19/02/2020,"4,399",BRANCA
POSTO EVEREST I LTDA,01210239000159,GASOLINA,06/02/2020,"4,359",BRANCA
AUTO POSTO PETA LTDA,01215160000110,GASOLINA,17/02/2020,"4,199",BRANCA
AUTO POSTO MAIORAL LTDA,01215172000145,GASOLINA,24/02/2020,"4,299",PETROBRAS DISTRIBUIDORA S.A.
POSTO OURO DE MANILHA LTDA,01226785000188,GASOLINA,25/02/2020,"5,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO MARECHAL DEODORO LTDA,01242585000119,GASOLINA,27/02/2020,"4,389",BRANCA
IBN PINTO E SILVA & CIA LTDA,01242690000158,GASOLINA,27/02/2020,"4,699",BRANCA
IBN PINTO E SILVA & CIA LTDA,01242690000239,GASOLINA,27/02/2020,"4,699",IPIRANGA
IBN PINTO E SILVA & CIA LTDA,01242690000310,GASOLINA,03/02/2020,"4,37",BRANCA
POSTO J MACARIO LTDA,01243118000103,GASOLINA,26/02/2020,"4,38",BRANCA
M A LIBERIO & COMPANHIA LTDA,01250105000404,GASOLINA,27/02/2020,"4,299",BRANCA
AUTO POSTO TUIUIU LTDA,01250440000160,GASOLINA,05/02/2020,"4,43",BRANCA
POSTO ALDO PARANAGUA I LTDA,01253054000121,GASOLINA,24/02/2020,"4,299",RAIZEN
POSTO CAJUEIRO COMERCIO DE DERIVADOS DE PETROLEO EIRELI,01256702000101,GASOLINA,24/02/2020,"4,09",RAIZEN
AUTO POSTO PRAÇA 14 LTDA,01259335000191,GASOLINA,04/02/2020,"4,79",RZD DISTRIBUIDORA
POSTO M DEODORO DE SALTO LIMITADA,01262418000130,GASOLINA,24/02/2020,"4,199",BRANCA
AUTO POSTO COIMBRA LTDA,01265747000134,GASOLINA,28/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
COMERCIO DE COMBUSTIVEIS PETRO TERRA LTDA,01268170000114,GASOLINA,26/02/2020,"4,199",BRANCA
RC - COMERCIO DE DERIVADOS DE PETROLEO LTDA,01271514000144,GASOLINA,10/02/2020,"4,179",RAIZEN
CARRETEIRO DERIVADOS DE PETROLEO LTDA,01272434000294,GASOLINA,27/02/2020,"4,699",BRANCA
CARRETEIRO DERIVADOS DE PETROLEO LTDA,01272434000456,GASOLINA,26/02/2020,"4,439",BRANCA
CARRETEIRO DERIVADOS DE PETROLEO LTDA,01272434001002,GASOLINA,26/02/2020,"4,57",BRANCA
AUTO POSTO J R COMERCIO E SERVICOS LTDA,01273463000190,GASOLINA,19/02/2020,"4,49",BRANCA
AUTO POSTO RAMALHO LTDA,01276763000122,GASOLINA,06/02/2020,"4,689",IPIRANGA
MEGA POSTO BROTAS LTDA,01278020000191,GASOLINA,06/02/2020,"4,46",BRANCA
POSTO APOLO LTDA,01278967000100,GASOLINA,26/02/2020,"4,499",BRANCA
GOLF DERIVADOS DE PETROLEO LTDA,01280449000113,ETANOL,28/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO LAVRAS SHELL LTDA,01280937000120,GASOLINA,27/02/2020,"4,838",RAIZEN
C C I COMERCIO DE COMBUSTIVEIS ITAPORANGA LTDA,01282343000159,GASOLINA,26/02/2020,"5,06",SABBÁ
POSTO CARIOQUINHA LTDA,01283262000173,GASOLINA,27/02/2020,"4,81",BRANCA
AUTO POSTO TRES PODERES LTDA,01285874000103,GASOLINA,17/02/2020,"4,259",BRANCA
FALEIROS & CIA LTDA,01288777000166,GASOLINA,26/02/2020,"4,48",BRANCA
ADONAY COMERCIO DE COMBUSTIVEIS LTDA,01289870000195,GASOLINA,26/02/2020,"4,53",IPIRANGA
POSTO DA MOENDA DE ITATIBA LTDA,01290406000119,GASOLINA,27/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO TS LTDA,01292671000136,ETANOL,28/02/2020,"3,19",BRANCA
AUTO POSTO SAO QUIRINO CAMPINAS EIRELI,01293549000184,GASOLINA,11/02/2020,"4,499",IPIRANGA
PETROVEL PETRÓLEO VELOSO LTDA,01294927000144,GASOLINA,18/02/2020,"4,39",PETROBRAS DISTRIBUIDORA S.A.
PETROVEL PETRÓLEO VELOSO LTDA,01294927000225,GASOLINA,13/02/2020,"4,34",PETROBRAS DISTRIBUIDORA S.A.
JOSEFA VANIA MEIRA DE FREITAS,01300648000146,GASOLINA,19/02/2020,"4,35",BRANCA
CENTRO AUTOMOTIVO AGUIA AZUL LTDA,01301271000140,GASOLINA,03/02/2020,"4,525",IPIRANGA
POSTO BARRINHAS LTDA,01301913000100,GASOLINA,04/02/2020,"4,99",PETROBRAS DISTRIBUIDORA S.A.
SANTOS PEDREIRA COM DE COMBUSTIVEIS E SERVICOS LTDA,01306964000125,ETANOL,27/02/2020,"3,56",BRANCA
AUTO POSTO DONA GERTRUDES LTDA,01312033000130,ETANOL,28/02/2020,"3,297",RAIZEN
PERIOLI AUTO POSTO LTDA,01315645000186,ETANOL,27/02/2020,"3,249",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO IMIGRANTE LTDA,01319079000180,GASOLINA,24/02/2020,"4,399",BRANCA
BRANDÃO COMERCIO E SERVIÇOS LTDA,01319978000183,GASOLINA,24/02/2020,"4,849",RAIZEN
AUTO POSTO NICE LTDA - ME,01324105000169,GASOLINA,11/02/2020,"4,5",BRANCA
AUTO POSTO SHIMA LTDA,01330663000137,ETANOL,27/02/2020,"3,549",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO MILENIO LTDA,01332532000199,GASOLINA,11/02/2020,"4,199",PETROBRAS DISTRIBUIDORA S.A.
COMERCIO DERIVADOS DE PETROLEO RODOV DE BAURU LTDA,01332585000100,GASOLINA,19/02/2020,"4,379",RAIZEN
BRIXNER & BRIXNER LTDA,01332868000151,GASOLINA,17/02/2020,"4,59",IPIRANGA
POSTO TROVAO LTDA,01333257000128,GASOLINA,20/02/2020,"4,567",PETROBRAS DISTRIBUIDORA S.A.
J E PETRÓLEO LTDA,01339156000245,GASOLINA,24/02/2020,"4,385",RAIZEN
J E PETRÓLEO LTDA,01339156000407,GASOLINA,24/02/2020,"4,399",RAIZEN
J E PETRÓLEO LTDA,01339156000598,GASOLINA,24/02/2020,"4,385",RAIZEN
COMBUSTIVEIS LOBINHO LTDA - ME,01351380000171,GASOLINA,17/02/2020,"5,299",IPIRANGA
ESTACAO PREMIER COMERCIO DE COMBUSTIVEIS LTDA,01354648000129,GASOLINA,25/02/2020,"4,499",IPIRANGA
CENTRO AUTOMOTIVO PARAISO DE SÃO GONÇALO LTDA,01355571000101,ETANOL,28/02/2020,"3,95",BRANCA
CALLTECH COMBUSTIVEIS E SERVICOS LTDA,01357769000124,GASOLINA,04/02/2020,"4,499",IPIRANGA
